relays,payload,messages
6,100,43228
6,100,40678
6,100,39604
6,100,46556
6,100,40748
6,100,43975
6,100,43979
6,100,38527
6,100,48994
6,1000,0
6,1000,0
6,1000,0
6,1000,0
6,1000,0
6,1000,0
6,1000,0
6,1000,10753
6,1000,10756
6,1000,10874
6,1000,10850
6,1000,10801
6,1000,10526
6,1000,10459
6,1000,10714
6,1000,10740
6,1000,10839
6,1000,10619
6,1000,10937
6,1000,10951
6,1000,11203
6,1000,10877
6,10000,0
6,10000,0
6,10000,0
6,10000,0
6,10000,0
6,10000,0
6,10000,0
6,10000,1134
6,10000,1183
6,10000,1196
6,10000,1177
6,10000,1173
6,10000,1174
6,10000,1189
6,10000,1173
6,10000,1175
6,10000,1187
6,10000,1180
6,10000,1180
6,10000,1182
6,10000,1179
6,10000,1182
6,100000,0
6,100000,0
6,100000,0
6,100000,0
6,100000,0
6,100000,0
6,100000,0
6,100000,115
6,100000,120
6,100000,121
6,100000,119
6,100000,120
6,100000,121
6,100000,119
6,100000,120
6,100000,121
6,100000,120
6,100000,120
6,100000,120
6,100000,121
6,100000,120
6,100000,120
6,1000000,0
6,1000000,0
6,1000000,0
6,1000000,0
6,1000000,0
6,1000000,0
6,1000000,0
6,1000000,11
6,1000000,12
6,1000000,13
6,1000000,12
6,1000000,12
6,1000000,12
6,1000000,12
6,1000000,13
6,1000000,12
6,1000000,12
6,1000000,12
6,1000000,13
6,1000000,12
6,1000000,12
6,1000000,12
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,0
6,10000000,1
6,10000000,2
6,10000000,1
6,10000000,1
6,10000000,2
6,10000000,1
6,10000000,1
6,10000000,1
6,10000000,2
6,10000000,1
6,10000000,1
6,10000000,1
6,10000000,2
6,10000000,1
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,34668
7,0,51843
7,0,45937
7,0,45510
7,0,53256
7,0,35917
7,0,39619
7,0,46710
7,0,42179
7,0,45159
7,0,33141
7,0,38145
7,0,39111
7,0,66116
7,0,47449
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,0
7,1,33604
7,1,29214
7,1,52177
7,1,41843
7,1,54020
7,1,57182
7,1,37393
7,1,47236
7,1,46319
7,1,42958
7,1,36707
7,1,43689
7,1,73458
7,1,50649
7,1,33284
7,10,0
7,10,0
7,10,0
7,10,0
7,10,0
7,10,0
7,10,0
7,10,0
7,10,33022
7,10,49433
7,10,40219
7,10,48955
7,10,37755
7,10,48384
7,10,42655
7,10,46877
7,10,50299
7,10,49747
7,10,55218
7,10,48810
7,10,49374
7,10,44270
7,10,42302
7,100,0
7,100,0
7,100,0
7,100,0
7,100,0
7,100,0
7,100,0
7,100,0
7,100,32753
7,100,41024
7,100,34667
7,100,32903
7,100,46207
7,100,33839
7,100,40500
7,100,37515
7,100,33294
7,100,39613
7,100,41022
7,100,31793
7,100,32613
7,100,50005
7,100,32108
7,1000,0
7,1000,0
7,1000,0
7,1000,0
7,1000,0
7,1000,0
7,1000,0
7,1000,0
7,1000,10424
7,1000,9874
7,1000,10552
7,1000,11077
7,1000,10141
7,1000,10740
7,1000,10481
7,1000,10742
7,1000,10970
7,1000,10332
7,1000,10567
7,1000,10348
7,1000,10624
7,1000,10268
7,1000,10276
7,10000,0
7,10000,0
7,10000,0
7,10000,0
7,10000,0
7,10000,0
7,10000,0
7,10000,0
7,10000,1096
7,10000,1169
7,10000,1164
7,10000,1136
7,10000,1150
7,10000,1175
7,10000,1159
7,10000,1159
7,10000,1147
7,10000,1161
7,10000,1166
7,10000,1160
7,10000,1166
7,10000,1164
7,10000,1160
7,100000,0
7,100000,0
7,100000,0
7,100000,0
7,100000,0
7,100000,0
7,100000,0
7,100000,0
7,100000,113
7,100000,119
7,100000,117
7,100000,118
7,100000,117
7,100000,118
7,100000,117
7,100000,117
7,100000,118
7,100000,119
7,100000,119
7,100000,119
7,100000,119
7,100000,119
7,100000,119
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,0
7,1000000,11
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,13
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,12
7,1000000,13
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,0
7,10000000,1
7,10000000,2
7,10000000,1
7,10000000,1
7,10000000,1
7,10000000,2
7,10000000,1
7,10000000,1
7,10000000,1
7,10000000,2
7,10000000,1
7,10000000,1
7,10000000,1
7,10000000,2
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,26362
8,0,37608
8,0,35663
8,0,42497
8,0,38914
8,0,49653
8,0,32512
8,0,35412
8,0,51474
8,0,65436
8,0,28136
8,0,31255
8,0,40378
8,0,47463
8,0,41125
8,1,0
8,1,0
8,1,0
8,1,0
8,1,0
8,1,0
8,1,0
8,1,0
8,1,0
8,1,30994
8,1,30119
8,1,36298
8,1,39202
8,1,35925
8,1,33358
8,1,35458
8,1,41768
8,1,36414
8,1,47040
8,1,44151
8,1,35178
8,1,35361
8,1,32049
8,1,36181
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,0
8,10,30519
8,10,24031
8,10,29145
8,10,56133
8,10,29258
8,10,41274
8,10,49317
8,10,41448
8,10,44091
8,10,42367
8,10,35891
8,10,40544
8,10,37087
8,10,45369
8,10,44380
8,100,0
8,100,0
8,100,0
8,100,0
8,100,0
8,100,0
8,100,0
8,100,0
8,100,0
8,100,28821
8,100,32034
8,100,33520
8,100,28401
8,100,37406
8,100,35459
8,100,30055
8,100,35783
8,100,29404
8,100,36979
8,100,31860
8,100,32022
8,100,36880
8,100,32974
8,100,31309
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,0
8,1000,8648
8,1000,9761
8,1000,9752
8,1000,9384
8,1000,9510
8,1000,9504
8,1000,10377
8,1000,9466
8,1000,9935
8,1000,10144
8,1000,9837
8,1000,9346
8,1000,9540
8,1000,10229
8,1000,9014
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,0
8,10000,1090
8,10000,1127
8,10000,1118
8,10000,1151
8,10000,1122
8,10000,1132
8,10000,1146
8,10000,1114
8,10000,1113
8,10000,1142
8,10000,1150
8,10000,1143
8,10000,1141
8,10000,1113
8,10000,1136
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,0
8,100000,111
8,100000,117
8,100000,117
8,100000,119
8,100000,115
8,100000,117
8,100000,113
8,100000,116
8,100000,116
8,100000,116
8,100000,117
8,100000,118
8,100000,118
8,100000,117
8,100000,116
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,0
8,1000000,11
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,1000000,12
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,0
8,10000000,1
8,10000000,2
8,10000000,1
8,10000000,1
8,10000000,1
8,10000000,2
8,10000000,1
8,10000000,1
8,10000000,1
8,10000000,1
8,10000000,2
8,10000000,1
8,10000000,1
8,10000000,1
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,15408
9,0,35750
9,0,41624
9,0,31798
9,0,31912
9,0,27749
9,0,31066
9,0,31907
9,0,44425
9,0,39321
9,0,34295
9,0,40127
9,0,47741
9,0,61338
9,0,51927
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,0
9,1,21286
9,1,26571
9,1,48041
9,1,37613
9,1,39619
9,1,44243
9,1,30803
9,1,35767
9,1,40284
9,1,41606
9,1,41786
9,1,48140
9,1,22219
9,1,26991
9,1,40398
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,0
9,10,31559
9,10,28251
9,10,31322
9,10,43031
9,10,33261
9,10,37794
9,10,48497
9,10,32433
9,10,24603
9,10,33727
9,10,39502
9,10,49139
9,10,38515
9,10,38925
9,10,34993
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,0
9,100,21240
9,100,29890
9,100,29884
9,100,30814
9,100,26535
9,100,27045
9,100,25470
9,100,25013
9,100,29052
9,100,29162
9,100,26821
9,100,39270
9,100,23415
9,100,30850
9,100,29168
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,0
9,1000,7551
9,1000,8117
9,1000,10242
9,1000,8354
9,1000,8480
9,1000,8697
9,1000,8246
9,1000,7912
9,1000,8776
9,1000,9089
9,1000,8211
9,1000,8664
9,1000,9379
9,1000,8323
9,1000,8814
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,0
9,10000,986
9,10000,1108
9,10000,1044
9,10000,1058
9,10000,1113
9,10000,1068
9,10000,1071
9,10000,1066
9,10000,1057
9,10000,1081
9,10000,1080
9,10000,1062
9,10000,1094
9,10000,1074
9,10000,1100
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,0
9,100000,107
9,100000,116
9,100000,112
9,100000,112
9,100000,114
9,100000,112
9,100000,112
9,100000,117
9,100000,114
9,100000,117
9,100000,113
9,100000,114
9,100000,115
9,100000,114
9,100000,116
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,0
9,1000000,11
9,1000000,11
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,12
9,1000000,11
9,1000000,12
9,1000000,12
9,1000000,12
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,0
9,10000000,1
9,10000000,1
9,10000000,2
9,10000000,1
9,10000000,1
9,10000000,1
9,10000000,2
9,10000000,1
9,10000000,1
9,10000000,1
9,10000000,2
9,10000000,1
9,10000000,1
9,10000000,1
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,14270
10,0,12905
10,0,26149
10,0,18258
10,0,26539
10,0,50460
10,0,19727
10,0,26789
10,0,20659
10,0,25359
10,0,31413
10,0,32984
10,0,41744
10,0,24069
10,0,33449
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,21178
10,1,30932
10,1,25462
10,1,22211
10,1,23955
10,1,32740
10,1,28995
10,1,28324
10,1,27619
10,1,29615
10,1,25765
10,1,33729
10,1,34047
10,1,24916
10,1,31942
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,0
10,10,25475
10,10,11745
10,10,33456
10,10,19356
10,10,41184
10,10,34083
10,10,32276
10,10,34602
10,10,34978
10,10,43599
10,10,34844
10,10,35613
10,10,22683
10,10,21674
10,10,28558
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
10,100,0
