relays,payload,rtt
0,1000,15019000
0,1000,14891000
0,1000,15026000
0,1000,15011000
0,1000,14965000
0,1000,14965000
0,1000,14989000
0,1000,19994000
0,1000,20013000
0,1000,19950000
0,1000,19995000
0,1000,20019000
0,1000,19942000
0,1000,20007000
0,1000,20006000
0,1000,19949000
0,1000,20077000
0,1000,19926000
0,1000,19954000
0,1000,19973000
0,1000,19983000
0,1000,20045000
0,1000,19938000
0,1000,20013000
0,1000,19969000
0,1000,19966000
0,1000,20051000
0,1000,19944000
0,1000,20028000
0,1000,19974000
0,1000,19955000
0,1000,20003000
0,1000,20008000
0,1000,19967000
0,1000,19955000
0,1000,19984000
0,1000,19992000
0,1000,19975000
0,1000,20029000
0,1000,19956000
0,1000,19970000
0,1000,20009000
0,1000,20006000
0,1000,19995000
0,1000,19926000
0,1000,20018000
0,1000,20021000
0,1000,19988000
0,1000,19997000
0,1000,19954000
0,1000,19953000
0,1000,19973000
0,1000,20006000
0,1000,20011000
0,1000,19995000
0,1000,19894000
0,1000,20020000
0,1000,19990000
0,1000,19967000
0,1000,19969000
0,1000,20064000
0,1000,19918000
0,10000,16707000
0,10000,19962000
0,10000,19973000
0,10000,9909000
0,10000,10126000
0,10000,10088000
0,10000,10243000
0,10000,9866000
0,10000,14661000
0,10000,10321000
0,10000,15001000
0,10000,9940000
0,10000,14534000
0,10000,10541000
0,10000,14779000
0,10000,10107000
0,10000,15156000
0,10000,12321000
0,10000,15095000
0,10000,14895000
0,10000,17467000
0,10000,9797000
0,10000,17692000
0,10000,9982000
0,10000,14981000
0,10000,14974000
0,10000,14978000
0,10000,14988000
0,10000,14963000
0,10000,14980000
0,10000,14986000
0,10000,15072000
0,10000,14898000
0,10000,14982000
0,10000,14961000
0,10000,14984000
0,10000,14995000
0,10000,15007000
0,10000,14924000
0,10000,15082000
0,10000,14914000
0,10000,14967000
0,10000,15033000
0,10000,14979000
0,10000,14961000
0,10000,15054000
0,10000,15058000
0,10000,14857000
0,10000,14934000
0,10000,15065000
0,10000,14936000
0,10000,15040000
0,10000,14959000
0,10000,15078000
0,10000,14883000
0,10000,14960000
0,10000,15028000
0,10000,14979000
0,10000,15000000
0,10000,14962000
0,10000,14969000
0,10000,14988000
0,10000,14992000
0,10000,15050000
0,10000,14922000
0,10000,15035000
0,10000,14903000
0,10000,15038000
0,10000,15061000
0,10000,17318000
0,10000,12613000
0,10000,14901000
0,10000,14959000
0,10000,15085000
0,10000,14968000
0,10000,14959000
0,10000,14933000
0,10000,15050000
0,10000,14925000
0,10000,15046000
0,10000,14941000
0,10000,15036000
0,10000,14926000
0,10000,14999000
0,10000,21331000
0,10000,18716000
0,10000,21274000
0,10000,18609000
0,10000,20052000
0,10000,21284000
0,10000,18606000
0,10000,21416000
0,10000,18601000
0,10000,18934000
0,10000,13266000
0,10000,17756000
0,10000,19928000
0,10000,20002000
0,10000,20038000
0,10000,19942000
0,100000,20189000
0,100000,14962000
0,100000,20091000
0,100000,14896000
0,100000,14929000
0,100000,15105000
0,100000,14949000
0,100000,14941000
0,100000,15004000
0,100000,15132000
0,100000,14802000
0,100000,15091000
0,100000,14982000
0,100000,14957000
0,100000,19565000
0,100000,15433000
0,100000,14998000
0,100000,14928000
0,100000,15070000
0,100000,19627000
0,100000,15284000
0,100000,15088000
0,100000,14905000
0,100000,15007000
0,100000,14900000
0,100000,15025000
0,100000,20131000
0,100000,14839000
0,100000,15153000
0,100000,14894000
0,100000,14962000
0,100000,15053000
0,100000,14898000
0,100000,15002000
0,100000,14934000
0,100000,15019000
0,100000,14950000
0,100000,15066000
0,100000,19517000
0,100000,15315000
0,100000,15175000
0,100000,14896000
0,100000,14915000
0,100000,15109000
0,100000,14861000
0,100000,15023000
0,100000,14974000
0,100000,19090000
0,100000,15050000
0,100000,15838000
0,100000,19142000
0,100000,14922000
0,100000,15906000
0,100000,15192000
0,100000,14745000
0,100000,15080000
0,100000,14877000
0,100000,24112000
0,100000,15738000
0,100000,15037000
0,100000,15032000
0,100000,15019000
0,100000,15201000
0,100000,14805000
0,100000,15045000
0,100000,14865000
0,100000,15017000
0,100000,15019000
0,100000,14969000
0,100000,15006000
0,100000,15009000
0,100000,14871000
0,100000,14989000
0,100000,15306000
0,100000,14670000
0,100000,15016000
0,100000,14874000
0,100000,15073000
0,100000,14922000
0,100000,15158000
0,100000,15022000
0,100000,14841000
0,100000,15000000
0,100000,14917000
0,100000,15023000
0,100000,15006000
0,100000,15038000
0,100000,14954000
0,100000,14977000
0,100000,14974000
0,100000,14946000
0,100000,15062000
0,100000,14890000
0,100000,15086000
0,100000,14885000
0,100000,14954000
0,100000,15015000
0,100000,14943000
0,100000,14997000
0,100000,14945000
0,1000000,76706000
0,1000000,74937000
0,1000000,69975000
0,1000000,69971000
0,1000000,74991000
0,1000000,75608000
0,1000000,69406000
0,1000000,70035000
