relays,payload,rtt
0,10000000,59646000
0,10000000,60060000
0,10000000,59894000
0,10000000,59973000
0,10000000,59953000
0,10000000,60051000
0,10000000,60148000
0,10000000,59900000
0,10000000,59921000
0,10000000,59991000
0,10000000,59985000
0,10000000,60119000
0,10000000,60131000
0,10000000,59865000
0,10000000,59870000
0,10000000,59923000
0,10000000,60270000
0,10000000,59735000
0,10000000,60427000
0,10000000,59893000
0,10000000,69800000
0,10000000,69949000
0,10000000,75002000
0,10000000,64960000
0,10000000,69885000
0,10000000,70188000
0,10000000,69837000
0,10000000,70148000
0,10000000,59832000
0,10000000,60124000
0,10000000,60185000
0,10000000,69657000
0,10000000,70014000
0,10000000,70447000
